House,Resident,Day,Minute,Activity
B,1,13,571,6
B,1,13,572,6
B,1,13,573,6
B,1,13,574,6
B,1,13,575,6
B,1,13,576,6
B,1,13,577,9
B,1,13,578,9
B,1,13,579,9
B,1,13,580,9
B,1,13,581,9
B,1,13,582,9
B,1,13,583,9
B,1,13,584,9
B,1,13,585,9
B,1,13,586,9
B,1,13,587,9
B,1,13,588,9
B,1,13,589,9
B,1,13,590,9
B,1,13,591,9
B,1,13,592,9
B,1,13,593,9
B,1,13,594,9
B,1,13,595,9
B,1,13,596,10
B,1,13,597,10
B,1,13,598,10
B,1,13,599,6
B,1,13,600,6
B,1,13,601,6
B,1,13,602,6
B,1,13,603,6
B,1,13,604,6
B,1,13,605,1
B,1,13,606,1
B,1,13,607,1
B,1,13,608,1
B,1,13,609,1
B,1,13,610,1
B,1,13,611,1
B,1,13,612,1
B,1,13,613,1
B,1,13,614,1
B,1,13,615,1
B,1,13,616,1
B,1,13,617,1
B,1,13,618,1
B,1,13,619,1
B,1,13,620,1
B,1,13,621,1
B,1,13,622,1
B,1,13,623,1
B,1,13,624,1
B,1,13,625,1
B,1,13,626,1
B,1,13,627,1
B,1,13,628,1
B,1,13,629,1
B,1,13,630,1
B,1,13,631,1
B,1,13,632,1
B,1,13,633,1
B,1,13,634,1
B,1,13,635,1
B,1,13,636,1
B,1,13,637,1
B,1,13,638,1
B,1,13,639,1
B,1,13,640,1
B,1,13,641,1
B,1,13,642,1
B,1,13,643,1
B,1,13,644,1
B,1,13,645,1
B,1,13,646,1
B,1,13,647,1
B,1,13,648,1
B,1,13,649,1
B,1,13,650,1
B,1,13,651,1
B,1,13,652,1
B,1,13,653,1
B,1,13,654,1
B,1,13,655,1
B,1,13,656,1
B,1,13,657,1
B,1,13,658,1
B,1,13,659,1
B,1,13,660,1
B,1,13,661,1
B,1,13,662,1
B,1,13,663,1
B,1,13,664,1
B,1,13,665,1
B,1,13,666,1
B,1,13,667,1
B,1,13,668,1
B,1,13,669,1
B,1,13,670,1
B,1,13,671,1
B,1,13,672,1
B,1,13,673,1
B,1,13,674,1
B,1,13,675,1
B,1,13,676,1
B,1,13,677,1
B,1,13,678,1
B,1,13,679,1
B,1,13,680,1
B,1,13,681,1
B,1,13,682,1
B,1,13,683,1
B,1,13,684,1
B,1,13,685,1
B,1,13,686,1
B,1,13,687,1
B,1,13,688,1
B,1,13,689,1
B,1,13,690,1
B,1,13,691,1
B,1,13,692,1
B,1,13,693,1
B,1,13,694,1
B,1,13,695,1
B,1,13,696,1
B,1,13,697,1
B,1,13,698,1
B,1,13,699,1
B,1,13,700,1
B,1,13,701,1
B,1,13,702,1
B,1,13,703,1
B,1,13,704,1
B,1,13,705,1
B,1,13,706,1
B,1,13,707,1
B,1,13,708,1
B,1,13,709,1
B,1,13,710,1
B,1,13,711,1
B,1,13,712,1
B,1,13,713,1
B,1,13,714,1
B,1,13,715,1
B,1,13,716,1
B,1,13,717,1
B,1,13,718,1
B,1,13,719,1
B,1,13,720,1
B,1,13,721,1
B,1,13,722,1
B,1,13,723,1
B,1,13,724,1
B,1,13,725,1
B,1,13,726,1
B,1,13,727,1
B,1,13,728,1
B,1,13,729,1
B,1,13,730,1
B,1,13,731,1
B,1,13,732,1
B,1,13,733,1
B,1,13,734,1
B,1,13,735,1
B,1,13,736,1
B,1,13,737,1
B,1,13,738,1
B,1,13,739,1
B,1,13,740,1
B,1,13,741,1
B,1,13,742,1
B,1,13,743,1
B,1,13,744,1
B,1,13,745,1
B,1,13,746,1
B,1,13,747,1
B,1,13,748,1
B,1,13,749,1
B,1,13,750,1
B,1,13,751,1
B,1,13,752,1
B,1,13,753,1
B,1,13,754,1
B,1,13,755,1
B,1,13,756,1
B,1,13,757,1
B,1,13,758,1
B,1,13,759,1
B,1,13,760,1
B,1,13,761,1
B,1,13,762,1
B,1,13,763,1
B,1,13,764,1
B,1,13,765,1
B,1,13,766,1
B,1,13,767,1
B,1,13,768,1
B,1,13,769,1
B,1,13,770,1
B,1,13,771,1
B,1,13,772,1
B,1,13,773,1
B,1,13,774,1
B,1,13,775,1
B,1,13,776,1
B,1,13,777,1
B,1,13,778,1
B,1,13,779,1
B,1,13,780,1
B,1,13,781,1
B,1,13,782,1
B,1,13,783,1
B,1,13,784,1
B,1,13,785,1
B,1,13,786,1
B,1,13,787,1
B,1,13,788,1
B,1,13,789,1
B,1,13,790,1
B,1,13,791,1
B,1,13,792,1
B,1,13,793,1
B,1,13,794,1
B,1,13,795,1
B,1,13,796,1
B,1,13,797,1
B,1,13,798,1
B,1,13,799,1
B,1,13,800,1
B,1,13,801,1
B,1,13,802,1
B,1,13,803,1
B,1,13,804,1
B,1,13,805,1
B,1,13,806,1
B,1,13,807,1
B,1,13,808,1
B,1,13,809,1
B,1,13,810,1
B,1,13,811,1
B,1,13,812,1
B,1,13,813,1
B,1,13,814,1
B,1,13,815,1
B,1,13,816,1
B,1,13,817,1
B,1,13,818,1
B,1,13,819,1
B,1,13,820,1
B,1,13,821,1
B,1,13,822,1
B,1,13,823,1
B,1,13,824,1
B,1,13,825,1
B,1,13,826,1
B,1,13,827,1
B,1,13,828,1
B,1,13,829,1
B,1,13,830,1
B,1,13,831,1
B,1,13,832,1
B,1,13,833,1
B,1,13,834,1
B,1,13,835,1
B,1,13,836,1
B,1,13,837,1
B,1,13,838,1
B,1,13,839,1
B,1,13,840,1
B,1,13,841,1
B,1,13,842,1
B,1,13,843,1
B,1,13,844,1
B,1,13,845,1
B,1,13,846,1
B,1,13,847,1
B,1,13,848,1
B,1,13,849,1
B,1,13,850,1
B,1,13,851,1
B,1,13,852,1
B,1,13,853,1
B,1,13,854,1
B,1,13,855,1
B,1,13,856,1
B,1,13,857,1
B,1,13,858,1
B,1,13,859,1
B,1,13,860,1
B,1,13,861,1
B,1,13,862,1
B,1,13,863,1
B,1,13,864,1
B,1,13,865,1
B,1,13,866,1
B,1,13,867,1
B,1,13,868,1
B,1,13,869,1
B,1,13,870,1
B,1,13,871,1
B,1,13,872,1
B,1,13,873,1
B,1,13,874,1
B,1,13,875,1
B,1,13,876,1
B,1,13,877,1
B,1,13,878,1
B,1,13,879,1
B,1,13,880,1
B,1,13,881,1
B,1,13,882,1
B,1,13,883,1
B,1,13,884,1
B,1,13,885,1
B,1,13,886,1
B,1,13,887,1
B,1,13,888,1
B,1,13,889,1
B,1,13,890,1
B,1,13,891,1
B,1,13,892,1
B,1,13,893,1
B,1,13,894,1
B,1,13,895,1
B,1,13,896,1
B,1,13,897,1
B,1,13,898,1
B,1,13,899,1
B,1,13,900,1
B,1,13,901,1
B,1,13,902,1
B,1,13,903,1
B,1,13,904,1
B,1,13,905,1
B,1,13,906,1
B,1,13,907,1
B,1,13,908,1
B,1,13,909,1
B,1,13,910,1
B,1,13,911,1
B,1,13,912,1
B,1,13,913,1
B,1,13,914,1
B,1,13,915,1
B,1,13,916,1
B,1,13,917,1
B,1,13,918,1
B,1,13,919,1
B,1,13,920,1
B,1,13,921,1
B,1,13,922,1
B,1,13,923,1
B,1,13,924,1
B,1,13,925,1
B,1,13,926,1
B,1,13,927,1
B,1,13,928,1
B,1,13,929,1
B,1,13,930,1
B,1,13,931,1
B,1,13,932,1
B,1,13,933,1
B,1,13,934,1
B,1,13,935,1
B,1,13,936,1
B,1,13,937,1
B,1,13,938,1
B,1,13,939,1
B,1,13,940,1
B,1,13,941,1
B,1,13,942,1
B,1,13,943,1
B,1,13,944,1
B,1,13,945,1
B,1,13,946,1
B,1,13,947,1
B,1,13,948,1
B,1,13,949,1
B,1,13,950,1
B,1,13,951,1
B,1,13,952,1
B,1,13,953,1
B,1,13,954,1
B,1,13,955,1
B,1,13,956,1
B,1,13,957,1
B,1,13,958,1
B,1,13,959,1
B,1,13,960,1
B,1,13,961,1
B,1,13,962,1
B,1,13,963,1
B,1,13,964,1
B,1,13,965,1
B,1,13,966,1
B,1,13,967,1
B,1,13,968,1
B,1,13,969,1
B,1,13,970,1
B,1,13,971,1
B,1,13,972,1
B,1,13,973,1
B,1,13,974,1
B,1,13,975,1
B,1,13,976,1
B,1,13,977,1
B,1,13,978,1
B,1,13,979,1
B,1,13,980,1
B,1,13,981,1
B,1,13,982,1
B,1,13,983,1
B,1,13,984,1
B,1,13,985,1
B,1,13,986,1
B,1,13,987,1
B,1,13,988,1
B,1,13,989,1
B,1,13,990,1
B,1,13,991,1
B,1,13,992,1
B,1,13,993,1
B,1,13,994,1
B,1,13,995,1
B,1,13,996,1
B,1,13,997,1
B,1,13,998,1
B,1,13,999,1
B,1,13,1000,1
B,1,13,1001,1
B,1,13,1002,1
B,1,13,1003,1
B,1,13,1004,1
B,1,13,1005,1
B,1,13,1006,1
B,1,13,1007,1
B,1,13,1008,1
B,1,13,1009,1
B,1,13,1010,1
B,1,13,1011,1
B,1,13,1012,1
B,1,13,1013,1
B,1,13,1014,1
B,1,13,1015,1
B,1,13,1016,1
B,1,13,1017,1
B,1,13,1018,1
B,1,13,1019,1
B,1,13,1020,1
B,1,13,1021,1
B,1,13,1022,1
B,1,13,1023,1
B,1,13,1024,1
B,1,13,1025,1
B,1,13,1026,1
B,1,13,1027,1
B,1,13,1028,1
B,1,13,1029,1
B,1,13,1030,1
B,1,13,1031,1
B,1,13,1032,1
B,1,13,1033,1
B,1,13,1034,1
B,1,13,1035,1
B,1,13,1036,1
B,1,13,1037,1
B,1,13,1038,1
B,1,13,1039,1
B,1,13,1040,1
B,1,13,1041,1
B,1,13,1042,1
B,1,13,1043,1
B,1,13,1044,1
B,1,13,1045,1
B,1,13,1046,1
B,1,13,1047,1
B,1,13,1048,1
B,1,13,1049,1
B,1,13,1050,1
B,1,13,1051,1
B,1,13,1052,1
B,1,13,1053,1
B,1,13,1054,1
B,1,13,1055,1
B,1,13,1056,1
B,1,13,1057,1
B,1,13,1058,1
B,1,13,1059,1
B,1,13,1060,1
B,1,13,1061,1
B,1,13,1062,1
B,1,13,1063,1
B,1,13,1064,1
B,1,13,1065,1
B,1,13,1066,1
B,1,13,1067,1
B,1,13,1068,1
B,1,13,1069,1
B,1,13,1070,1
B,1,13,1071,1
B,1,13,1072,1
B,1,13,1073,1
B,1,13,1074,1
B,1,13,1075,1
B,1,13,1076,1
B,1,13,1077,1
B,1,13,1078,1
B,1,13,1079,1
B,1,13,1080,1
B,1,13,1081,1
B,1,13,1082,1
B,1,13,1083,1
B,1,13,1084,1
B,1,13,1085,1
B,1,13,1086,1
B,1,13,1087,1
B,1,13,1088,1
B,1,13,1089,1
B,1,13,1090,1
B,1,13,1091,1
B,1,13,1092,1
B,1,13,1093,1
B,1,13,1094,1
B,1,13,1095,1
B,1,13,1096,1
B,1,13,1097,1
B,1,13,1098,1
B,1,13,1099,1
B,1,13,1100,1
B,1,13,1101,1
B,1,13,1102,1
B,1,13,1103,1
B,1,13,1104,1
B,1,13,1105,1
B,1,13,1106,1
B,1,13,1107,1
B,1,13,1108,1
B,1,13,1109,1
B,1,13,1110,1
B,1,13,1111,1
B,1,13,1112,1
B,1,13,1113,1
B,1,13,1114,1
B,1,13,1115,1
B,1,13,1116,1
B,1,13,1117,1
B,1,13,1118,1
B,1,13,1119,1
B,1,13,1120,1
B,1,13,1121,1
B,1,13,1122,1
B,1,13,1123,1
B,1,13,1124,1
B,1,13,1125,1
B,1,13,1126,1
B,1,13,1127,1
B,1,13,1128,1
B,1,13,1129,1
B,1,13,1130,1
B,1,13,1131,1
B,1,13,1132,1
B,1,13,1133,1
B,1,13,1134,1
B,1,13,1135,1
B,1,13,1136,1
B,1,13,1137,1
B,1,13,1138,1
B,1,13,1139,1
B,1,13,1140,1
B,1,13,1141,1
B,1,13,1142,1
B,1,13,1143,1
B,1,13,1144,1
B,1,13,1145,1
B,1,13,1146,1
B,1,13,1147,1
B,1,13,1148,1
B,1,13,1149,1
B,1,13,1150,1
B,1,13,1151,1
B,1,13,1152,1
B,1,13,1153,1
B,1,13,1154,1
B,1,13,1155,1
B,1,13,1156,1
B,1,13,1157,1
B,1,13,1158,1
B,1,13,1159,1
B,1,13,1160,1
B,1,13,1161,1
B,1,13,1162,1
B,1,13,1163,1
B,1,13,1164,1
B,1,13,1165,1
B,1,13,1166,1
B,1,13,1167,1
B,1,13,1168,1
B,1,13,1169,1
B,1,13,1170,1
B,1,13,1171,1
B,1,13,1172,1
B,1,13,1173,1
B,1,13,1174,1
B,1,13,1175,1
B,1,13,1176,1
B,1,13,1177,1
B,1,13,1178,1
B,1,13,1179,1
B,1,13,1180,1
B,1,13,1181,1
B,1,13,1182,1
B,1,13,1183,1
B,1,13,1184,1
B,1,13,1185,1
B,1,13,1186,1
B,1,13,1187,1
B,1,13,1188,1
B,1,13,1189,1
B,1,13,1190,1
B,1,13,1191,1
B,1,13,1192,1
B,1,13,1193,1
B,1,13,1194,1
B,1,13,1195,1
B,1,13,1196,1
B,1,13,1197,1
B,1,13,1198,1
B,1,13,1199,1
B,1,13,1200,1
B,1,13,1201,1
B,1,13,1202,1
B,1,13,1203,1
B,1,13,1204,1
B,1,13,1205,1
B,1,13,1206,1
B,1,13,1207,1
B,1,13,1208,1
B,1,13,1209,1
B,1,13,1210,1
B,1,13,1211,1
B,1,13,1212,1
B,1,13,1213,1
B,1,13,1214,1
B,1,13,1215,1
B,1,13,1216,1
B,1,13,1217,1
B,1,13,1218,1
B,1,13,1219,1
B,1,13,1220,1
B,1,13,1221,1
B,1,13,1222,1
B,1,13,1223,1
B,1,13,1224,1
B,1,13,1225,1
B,1,13,1226,1
B,1,13,1227,1
B,1,13,1228,1
B,1,13,1229,1
B,1,13,1230,1
B,1,13,1231,1
B,1,13,1232,1
B,1,13,1233,1
B,1,13,1234,1
B,1,13,1235,1
B,1,13,1236,1
B,1,13,1237,1
B,1,13,1238,1
B,1,13,1239,1
B,1,13,1240,1
B,1,13,1241,1
B,1,13,1242,1
B,1,13,1243,1
B,1,13,1244,1
B,1,13,1245,1
B,1,13,1246,1
B,1,13,1247,1
B,1,13,1248,1
B,1,13,1249,1
B,1,13,1250,1
B,1,13,1251,1
B,1,13,1252,1
B,1,13,1253,1
B,1,13,1254,1
B,1,13,1255,1
B,1,13,1256,1
B,1,13,1257,1
B,1,13,1258,1
B,1,13,1259,1
B,1,13,1260,1
B,1,13,1261,1
B,1,13,1262,1
B,1,13,1263,1
B,1,13,1264,1
B,1,13,1265,1
B,1,13,1266,1
B,1,13,1267,1
B,1,13,1268,1
B,1,13,1269,1
B,1,13,1270,1
B,1,13,1271,1
B,1,13,1272,1
B,1,13,1273,1
B,1,13,1274,1
B,1,13,1275,1
B,1,13,1276,1
B,1,13,1277,1
B,1,13,1278,1
B,1,13,1279,1
B,1,13,1280,1
B,1,13,1281,1
B,1,13,1282,1
B,1,13,1283,1
B,1,13,1284,1
B,1,13,1285,1
B,1,13,1286,1
B,1,13,1287,1
B,1,13,1288,1
B,1,13,1289,1
B,1,13,1290,1
B,1,13,1291,1
B,1,13,1292,1
B,1,13,1293,1
B,1,13,1294,1
B,1,13,1295,1
B,1,13,1296,1
B,1,13,1297,1
B,1,13,1298,1
B,1,13,1299,1
B,1,13,1300,1
B,1,13,1301,1
B,1,13,1302,1
B,1,13,1303,1
B,1,13,1304,1
B,1,13,1305,1
B,1,13,1306,1
B,1,13,1307,1
B,1,13,1308,1
B,1,13,1309,1
B,1,13,1310,1
B,1,13,1311,1
B,1,13,1312,1
B,1,13,1313,1
B,1,13,1314,1
B,1,13,1315,1
B,1,13,1316,1
B,1,13,1317,1
B,1,13,1318,1
B,1,13,1319,1
B,1,13,1320,1
B,1,13,1321,1
B,1,13,1322,1
B,1,13,1323,1
B,1,13,1324,1
B,1,13,1325,1
B,1,13,1326,1
B,1,13,1327,1
B,1,13,1328,1
B,1,13,1329,1
B,1,13,1330,1
B,1,13,1331,1
B,1,13,1332,1
B,1,13,1333,1
B,1,13,1334,1
B,1,13,1335,1
B,1,13,1336,1
B,1,13,1337,1
B,1,13,1338,1
B,1,13,1339,1
B,1,13,1340,1
B,1,13,1341,1
B,1,13,1342,1
B,1,13,1343,1
B,1,13,1344,1
B,1,13,1345,1
B,1,13,1346,1
B,1,13,1347,1
B,1,13,1348,1
B,1,13,1349,1
B,1,13,1350,1
B,1,13,1351,1
B,1,13,1352,1
B,1,13,1353,1
B,1,13,1354,1
B,1,13,1355,1
B,1,13,1356,1
B,1,13,1357,1
B,1,13,1358,1
B,1,13,1359,1
B,1,13,1360,1
B,1,13,1361,1
B,1,13,1362,1
B,1,13,1363,1
B,1,13,1364,1
B,1,13,1365,1
B,1,13,1366,1
B,1,13,1367,1
B,1,13,1368,1
B,1,13,1369,1
B,1,13,1370,1
B,1,13,1371,1
B,1,13,1372,1
B,1,13,1373,1
B,1,13,1374,1
B,1,13,1375,1
B,1,13,1376,1
B,1,13,1377,1
B,1,13,1378,1
B,1,13,1379,1
B,1,13,1380,1
B,1,13,1381,1
B,1,13,1382,1
B,1,13,1383,1
B,1,13,1384,1
B,1,13,1385,1
B,1,13,1386,1
B,1,13,1387,1
B,1,13,1388,1
B,1,13,1389,6
B,1,13,1390,10
B,1,13,1391,8
B,1,13,1392,8
B,1,13,1393,8
B,1,13,1394,9
B,1,13,1395,9
B,1,13,1396,4
B,1,13,1397,4
B,1,13,1398,4
B,1,13,1399,4
B,1,13,1400,4
B,1,13,1401,4
B,1,13,1402,4
B,1,13,1403,4
B,1,13,1404,4
B,1,13,1405,4
B,1,13,1406,4
B,1,13,1407,4
B,1,13,1408,4
B,1,13,1409,4
B,1,13,1410,4
B,1,13,1411,4
B,1,13,1412,4
B,1,13,1413,4
B,1,13,1414,4
B,1,13,1415,4
B,1,13,1416,4
B,1,13,1417,4
B,1,13,1418,4
B,1,13,1419,4
B,1,13,1420,4
B,1,13,1421,4
B,1,13,1422,4
B,1,13,1423,4
B,1,13,1424,4
B,1,13,1425,4
B,1,13,1426,4
B,1,13,1427,4
B,1,13,1428,4
B,1,13,1429,4
B,1,13,1430,4
B,1,13,1431,4
B,1,13,1432,4
B,1,13,1433,4
B,1,13,1434,4
B,1,13,1435,4
B,1,13,1436,4
B,1,13,1437,4
B,1,13,1438,4
B,1,13,1439,4
B,1,13,1440,4
B,2,13,1,1
B,2,13,2,1
B,2,13,3,1
B,2,13,4,1
B,2,13,5,1
B,2,13,6,1
B,2,13,7,1
B,2,13,8,1
B,2,13,9,1
B,2,13,10,1
B,2,13,11,1
B,2,13,12,1
B,2,13,13,1
B,2,13,14,1
B,2,13,15,1
B,2,13,16,1
B,2,13,17,1
B,2,13,18,1
B,2,13,19,1
B,2,13,20,1
B,2,13,21,1
B,2,13,22,1
B,2,13,23,1
B,2,13,24,1
B,2,13,25,1
B,2,13,26,1
B,2,13,27,1
B,2,13,28,1
B,2,13,29,1
B,2,13,30,1
B,2,13,31,1
B,2,13,32,1
B,2,13,33,1
B,2,13,34,1
B,2,13,35,1
B,2,13,36,1
B,2,13,37,1
B,2,13,38,1
B,2,13,39,1
B,2,13,40,1
B,2,13,41,1
B,2,13,42,1
B,2,13,43,1
B,2,13,44,1
B,2,13,45,1
B,2,13,46,1
B,2,13,47,1
B,2,13,48,1
B,2,13,49,1
B,2,13,50,1
B,2,13,51,1
B,2,13,52,1
B,2,13,53,1
B,2,13,54,1
B,2,13,55,1
B,2,13,56,1
B,2,13,57,1
B,2,13,58,1
B,2,13,59,1
B,2,13,60,1
B,2,13,61,1
B,2,13,62,1
B,2,13,63,1
B,2,13,64,1
B,2,13,65,1
B,2,13,66,1
B,2,13,67,1
B,2,13,68,1
B,2,13,69,1
B,2,13,70,1
B,2,13,71,1
B,2,13,72,1
B,2,13,73,1
B,2,13,74,1
B,2,13,75,1
B,2,13,76,1
B,2,13,77,1
B,2,13,78,1
B,2,13,79,1
B,2,13,80,1
B,2,13,81,1
B,2,13,82,1
B,2,13,83,1
B,2,13,84,1
B,2,13,85,1
B,2,13,86,6
B,2,13,87,6
B,2,13,88,8
B,2,13,89,8
B,2,13,90,3
B,2,13,91,3
B,2,13,92,3
B,2,13,93,3
B,2,13,94,3
B,2,13,95,3
B,2,13,96,3
B,2,13,97,3
B,2,13,98,3
B,2,13,99,3
B,2,13,100,3
B,2,13,101,3
B,2,13,102,3
B,2,13,103,3
B,2,13,104,3
B,2,13,105,3
B,2,13,106,3
B,2,13,107,3
B,2,13,108,3
B,2,13,109,3
B,2,13,110,3
B,2,13,111,3
B,2,13,112,3
B,2,13,113,3
B,2,13,114,3
B,2,13,115,3
B,2,13,116,3
B,2,13,117,3
B,2,13,118,3
B,2,13,119,3
B,2,13,120,3
B,2,13,121,4
B,2,13,122,4
B,2,13,123,4
B,2,13,124,4
B,2,13,125,4
B,2,13,126,4
B,2,13,127,4
B,2,13,128,4
B,2,13,129,4
B,2,13,130,4
B,2,13,131,4
B,2,13,132,4
B,2,13,133,4
B,2,13,134,4
B,2,13,135,4
B,2,13,136,4
B,2,13,137,4
B,2,13,138,4
B,2,13,139,4
B,2,13,140,4
B,2,13,141,2
B,2,13,142,2
B,2,13,143,2
B,2,13,144,2
B,2,13,145,2
B,2,13,146,2
B,2,13,147,2
B,2,13,148,2
B,2,13,149,2
B,2,13,150,2
B,2,13,151,2
B,2,13,152,2
B,2,13,153,2
B,2,13,154,2
B,2,13,155,2
B,2,13,156,2
B,2,13,157,2
B,2,13,158,2
B,2,13,159,2
B,2,13,160,2
B,2,13,161,2
B,2,13,162,2
B,2,13,163,2
B,2,13,164,2
B,2,13,165,2
B,2,13,166,2
B,2,13,167,2
B,2,13,168,2
B,2,13,169,2
B,2,13,170,2
B,2,13,171,2
B,2,13,172,2
B,2,13,173,2
B,2,13,174,2
B,2,13,175,2
B,2,13,176,2
B,2,13,177,2
B,2,13,178,2
B,2,13,179,2
B,2,13,180,2
B,2,13,181,2
B,2,13,182,2
B,2,13,183,2
B,2,13,184,2
B,2,13,185,2
B,2,13,186,2
B,2,13,187,2
B,2,13,188,2
B,2,13,189,2
B,2,13,190,2
B,2,13,191,2
B,2,13,192,2
B,2,13,193,2
B,2,13,194,2
B,2,13,195,2
B,2,13,196,2
B,2,13,197,2
B,2,13,198,2
B,2,13,199,2
B,2,13,200,2
B,2,13,201,2
B,2,13,202,2
B,2,13,203,2
B,2,13,204,2
B,2,13,205,2
B,2,13,206,2
B,2,13,207,2
B,2,13,208,2
B,2,13,209,2
B,2,13,210,2
B,2,13,211,2
B,2,13,212,2
B,2,13,213,2
B,2,13,214,2
B,2,13,215,2
B,2,13,216,2
B,2,13,217,2
B,2,13,218,2
B,2,13,219,2
B,2,13,220,2
B,2,13,221,2
B,2,13,222,2
B,2,13,223,2
B,2,13,224,2
B,2,13,225,2
B,2,13,226,2
B,2,13,227,2
B,2,13,228,2
B,2,13,229,2
B,2,13,230,2
B,2,13,231,2
B,2,13,232,2
B,2,13,233,2
B,2,13,234,2
B,2,13,235,2
B,2,13,236,2
B,2,13,237,2
B,2,13,238,2
B,2,13,239,2
B,2,13,240,2
B,2,13,241,2
B,2,13,242,2
B,2,13,243,2
B,2,13,244,2
B,2,13,245,2
B,2,13,246,2
B,2,13,247,2
B,2,13,248,2
B,2,13,249,2
B,2,13,250,2
B,2,13,251,2
B,2,13,252,2
B,2,13,253,2
B,2,13,254,2
B,2,13,255,2
B,2,13,256,2
B,2,13,257,2
B,2,13,258,2
B,2,13,259,2
B,2,13,260,2
B,2,13,261,2
B,2,13,262,2
B,2,13,263,2
B,2,13,264,2
B,2,13,265,2
B,2,13,266,2
B,2,13,267,2
B,2,13,268,2
B,2,13,269,2
B,2,13,270,2
B,2,13,271,2
B,2,13,272,2
B,2,13,273,2
B,2,13,274,2
B,2,13,275,2
B,2,13,276,2
B,2,13,277,2
B,2,13,278,2
B,2,13,279,2
B,2,13,280,2
B,2,13,281,2
B,2,13,282,2
B,2,13,283,2
B,2,13,284,2
B,2,13,285,2
B,2,13,286,2
B,2,13,287,2
B,2,13,288,2
B,2,13,289,2
B,2,13,290,2
B,2,13,291,2
B,2,13,292,2
B,2,13,293,2
B,2,13,294,2
B,2,13,295,2
B,2,13,296,2
B,2,13,297,2
B,2,13,298,2
B,2,13,299,2
B,2,13,300,2
B,2,13,301,2
B,2,13,302,2
B,2,13,303,2
B,2,13,304,2
B,2,13,305,2
B,2,13,306,2
B,2,13,307,2
B,2,13,308,2
B,2,13,309,2
B,2,13,310,2
B,2,13,311,2
B,2,13,312,2
B,2,13,313,2
B,2,13,314,2
B,2,13,315,2
B,2,13,316,2
B,2,13,317,2
B,2,13,318,2
B,2,13,319,2
B,2,13,320,2
B,2,13,321,2
B,2,13,322,2
B,2,13,323,2
B,2,13,324,2
B,2,13,325,2
B,2,13,326,2
B,2,13,327,2
B,2,13,328,2
B,2,13,329,2
B,2,13,330,2
B,2,13,331,2
B,2,13,332,2
B,2,13,333,2
B,2,13,334,2
B,2,13,335,2
B,2,13,336,2
B,2,13,337,2
B,2,13,338,2
B,2,13,339,2
B,2,13,340,2
B,2,13,341,2
B,2,13,342,2
B,2,13,343,2
B,2,13,344,2
B,2,13,345,2
B,2,13,346,2
B,2,13,347,2
B,2,13,348,2
B,2,13,349,2
B,2,13,350,2
B,2,13,351,2
B,2,13,352,2
B,2,13,353,2
B,2,13,354,2
B,2,13,355,2
B,2,13,356,2
B,2,13,357,2
B,2,13,358,2
B,2,13,359,2
B,2,13,360,2
B,2,13,361,2
B,2,13,362,2
B,2,13,363,2
B,2,13,364,2
B,2,13,365,2
B,2,13,366,2
B,2,13,367,2
B,2,13,368,2
B,2,13,369,2
B,2,13,370,2
B,2,13,371,2
B,2,13,372,2
B,2,13,373,2
B,2,13,374,2
B,2,13,375,2
B,2,13,376,2
B,2,13,377,2
B,2,13,378,2
B,2,13,379,2
B,2,13,380,2
B,2,13,381,2
B,2,13,382,2
B,2,13,383,2
B,2,13,384,2
B,2,13,385,2
B,2,13,386,2
B,2,13,387,2
B,2,13,388,2
B,2,13,389,2
B,2,13,390,2
B,2,13,391,2
B,2,13,392,2
B,2,13,393,2
B,2,13,394,2
B,2,13,395,2
B,2,13,396,2
B,2,13,397,2
B,2,13,398,2
B,2,13,399,2
B,2,13,400,2
B,2,13,401,2
B,2,13,402,2
B,2,13,403,2
B,2,13,404,2
B,2,13,405,2
B,2,13,406,2
B,2,13,407,2
B,2,13,408,2
B,2,13,409,2
B,2,13,410,2
B,2,13,411,2
B,2,13,412,2
B,2,13,413,2
B,2,13,414,2
B,2,13,415,2
B,2,13,416,2
B,2,13,417,2
B,2,13,418,2
B,2,13,419,2
B,2,13,420,2
B,2,13,421,2
B,2,13,422,2
B,2,13,423,2
B,2,13,424,2
B,2,13,425,2
B,2,13,426,2
B,2,13,427,2
B,2,13,428,2
B,2,13,429,2
B,2,13,430,2
B,2,13,431,2
B,2,13,432,2
B,2,13,433,2
B,2,13,434,2
B,2,13,435,2
B,2,13,436,2
B,2,13,437,2
B,2,13,438,2
B,2,13,439,2
B,2,13,440,2
B,2,13,441,2
B,2,13,442,2
B,2,13,443,2
B,2,13,444,2
B,2,13,445,2
B,2,13,446,2
B,2,13,447,2
B,2,13,448,2
B,2,13,449,2
B,2,13,450,2
B,2,13,451,2
B,2,13,452,2
B,2,13,453,2
B,2,13,454,2
B,2,13,455,2
B,2,13,456,2
B,2,13,457,2
B,2,13,458,2
B,2,13,459,2
B,2,13,460,2
B,2,13,461,2
B,2,13,462,2
B,2,13,463,2
B,2,13,464,2
B,2,13,465,2
B,2,13,466,2
B,2,13,467,2
B,2,13,468,2
B,2,13,469,2
B,2,13,470,2
B,2,13,471,2
B,2,13,472,2
B,2,13,473,2
B,2,13,474,2
B,2,13,475,2
B,2,13,476,2
B,2,13,477,2
B,2,13,478,2
B,2,13,479,2
B,2,13,480,2
B,2,13,481,2
B,2,13,482,2
B,2,13,483,2
B,2,13,484,2
